block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
0,cube0,340.443878,612799,0.000000,0.000000,39.724998,0.116686,0.002778,0.000008,332.585541,0.976917,0.001111,0.000003,0.000556,0.000002,0.006738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1,cube0,340.172791,612311,0.000000,0.000000,38.833332,0.114158,0.002778,0.000008,333.556671,0.980551,0.001111,0.000003,0.000556,0.000002,0.006646,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2,cube0,340.132782,612239,0.000000,0.000000,38.681667,0.113725,0.002778,0.000008,333.901123,0.981679,0.001111,0.000003,0.000556,0.000002,0.006555,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
3,cube0,340.227783,612410,0.000000,0.000000,39.045555,0.114763,0.002778,0.000008,333.152222,0.979203,0.001111,0.000003,0.000556,0.000002,0.006738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
4,cube0,340.264435,612476,0.000000,0.000000,39.234444,0.115306,0.002778,0.000008,332.841675,0.978185,0.001111,0.000003,0.000556,0.000002,0.006738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
