Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,KERNEL_AICORE,27,60,6.26,1728455754146102.351	,1728455754146108.611	
0,N/A,KERNEL_AICORE,27,61,6.6,1728455754146108.651	,1728455754146115.251	
0,N/A,KERNEL_AICORE,27,62,6.64,1728455754146115.271	,1728455754146121.911	
0,N/A,KERNEL_AICORE,27,63,6.32,1728455754146121.931	,1728455754146128.251	
0,N/A,KERNEL_AICORE,27,64,6.28,1728455754146128.271	,1728455754146134.551	
0,N/A,KERNEL_AICORE,27,65,6.26,1728455754146134.571	,1728455754146140.831	
0,N/A,KERNEL_AICORE,27,66,6.54,1728455754146140.851	,1728455754146147.391	
0,N/A,KERNEL_AICORE,27,67,6.3,1728455754146147.411	,1728455754146153.711	
0,N/A,KERNEL_AICORE,27,68,6.34,1728455754146153.731	,1728455754146160.071	
0,N/A,KERNEL_AICORE,27,69,6.36,1728455754146160.111	,1728455754146166.471	
0,N/A,KERNEL_AICORE,27,70,6.48,1728455754146166.491	,1728455754146172.971	
0,N/A,KERNEL_AICORE,27,71,6.6,1728455754146172.991	,1728455754146179.591	
0,N/A,KERNEL_AICORE,27,72,6.5,1728455754146179.611	,1728455754146186.111	
0,N/A,EVENT_RECORD,27,73,0.0,1728455754146186.131	,1728455754146186.131	
0,N/A,KERNEL_AICORE,27,74,6.3,1728455754146307.991	,1728455754146314.291	
0,N/A,KERNEL_AICORE,27,75,6.32,1728455754146314.311	,1728455754146320.631	
0,N/A,KERNEL_AICORE,27,76,6.62,1728455754146320.651	,1728455754146327.271	
0,N/A,KERNEL_AICORE,27,77,6.78,1728455754146327.291	,1728455754146334.071	
0,N/A,KERNEL_AICORE,27,78,6.6,1728455754146334.091	,1728455754146340.691	
0,N/A,KERNEL_AICORE,27,79,6.48,1728455754146340.711	,1728455754146347.191	
0,N/A,KERNEL_AICORE,27,80,6.38,1728455754146347.211	,1728455754146353.591	
0,N/A,KERNEL_AICORE,27,81,6.28,1728455754146353.611	,1728455754146359.891	
0,N/A,KERNEL_AICORE,27,82,6.62,1728455754146359.911	,1728455754146366.531	
0,N/A,KERNEL_AICORE,27,83,6.58,1728455754146366.551	,1728455754146373.131	
0,N/A,KERNEL_AICORE,27,84,6.36,1728455754146373.151	,1728455754146379.511	
0,N/A,KERNEL_AICORE,27,85,6.32,1728455754146379.531	,1728455754146385.851	
0,N/A,KERNEL_AICORE,27,86,6.46,1728455754146385.871	,1728455754146392.331	
0,N/A,KERNEL_AICORE,27,87,6.62,1728455754146392.351	,1728455754146398.971	
0,N/A,KERNEL_AICORE,27,88,6.3,1728455754146398.991	,1728455754146405.291	
0,N/A,KERNEL_AICORE,27,89,6.34,1728455754146405.331	,1728455754146411.671	
0,N/A,KERNEL_AICORE,27,90,6.38,1728455754146411.691	,1728455754146418.071	
0,N/A,KERNEL_AICORE,27,91,6.48,1728455754146418.091	,1728455754146424.571	
0,N/A,KERNEL_AICORE,27,92,6.58,1728455754146424.591	,1728455754146431.171	
0,N/A,KERNEL_AICORE,27,93,6.46,1728455754146431.211	,1728455754146437.671	
0,N/A,EVENT_RECORD,27,94,0.02,1728455754146437.691	,1728455754146437.711	
0,N/A,KERNEL_AICORE,27,95,6.32,1728455754146499.071	,1728455754146505.391	
0,N/A,KERNEL_AICORE,27,96,6.3,1728455754146505.411	,1728455754146511.711	
0,N/A,KERNEL_AICORE,27,97,6.58,1728455754146511.731	,1728455754146518.311	
0,N/A,KERNEL_AICORE,27,98,6.7,1728455754146518.331	,1728455754146525.031	
0,N/A,KERNEL_AICORE,27,99,6.58,1728455754146525.051	,1728455754146531.631	
0,N/A,KERNEL_AICORE,27,100,6.44,1728455754146531.651	,1728455754146538.091	
0,N/A,KERNEL_AICORE,27,101,6.32,1728455754146538.111	,1728455754146544.431	
0,N/A,KERNEL_AICORE,27,102,6.28,1728455754146544.451	,1728455754146550.731	
0,N/A,KERNEL_AICORE,27,103,6.62,1728455754146550.751	,1728455754146557.371	
0,N/A,KERNEL_AICORE,27,104,6.68,1728455754146557.391	,1728455754146564.071	
0,N/A,KERNEL_AICORE,27,105,6.36,1728455754146564.091	,1728455754146570.451	
0,N/A,KERNEL_AICORE,27,106,6.26,1728455754146570.491	,1728455754146576.751	
0,N/A,KERNEL_AICORE,27,107,6.26,1728455754146576.771	,1728455754146583.031	
0,N/A,KERNEL_AICORE,27,108,6.52,1728455754146583.071	,1728455754146589.591	
0,N/A,KERNEL_AICORE,27,109,6.32,1728455754146589.611	,1728455754146595.931	
0,N/A,KERNEL_AICORE,27,110,6.34,1728455754146595.951	,1728455754146602.291	
0,N/A,KERNEL_AICORE,27,111,6.38,1728455754146602.311	,1728455754146608.691	
0,N/A,KERNEL_AICORE,27,112,6.48,1728455754146608.711	,1728455754146615.191	
0,N/A,KERNEL_AICORE,27,113,6.52,1728455754146615.211	,1728455754146621.731	
0,N/A,KERNEL_AICORE,27,114,6.48,1728455754146621.751	,1728455754146628.231	
0,N/A,EVENT_RECORD,27,115,0.02,1728455754146678.351	,1728455754146678.371	
0,N/A,PROFILING_DISABLE,35,4,0.0,1728455754150255.911	,1728455754150255.911	
