Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,KERNEL_AICORE,42,60,124.162,1730884229229518.459	,1730884229229642.621	
1,N/A,KERNEL_AICORE,42,61,122.682,1730884229229642.641	,1730884229229765.323	
1,N/A,KERNEL_AICORE,42,62,122.742,1730884229229765.343	,1730884229229888.085	
1,N/A,KERNEL_AICORE,42,63,124.222,1730884229229888.106	,1730884229230012.328	
1,N/A,KERNEL_AICORE,42,64,126.062,1730884229230012.348	,1730884229230138.410	
1,N/A,KERNEL_AICORE,42,65,124.422,1730884229230138.431	,1730884229230262.853	
1,N/A,KERNEL_AICORE,42,66,125.162,1730884229230262.873	,1730884229230388.035	
1,N/A,KERNEL_AICORE,42,67,123.582,1730884229230388.056	,1730884229230511.638	
1,N/A,EVENT_RECORD,42,68,0.02,1730884229230511.658	,1730884229230511.678	
1,N/A,KERNEL_AICORE,42,69,124.622,1730884229230570.380	,1730884229230695.002	
1,N/A,KERNEL_AICORE,42,70,125.342,1730884229230695.042	,1730884229230820.384	
1,N/A,KERNEL_AICORE,42,71,125.122,1730884229230820.405	,1730884229230945.527	
1,N/A,KERNEL_AICORE,42,72,125.062,1730884229230945.547	,1730884229231070.609	
1,N/A,KERNEL_AICORE,42,73,123.102,1730884229231070.630	,1730884229231193.732	
1,N/A,KERNEL_AICORE,42,74,123.742,1730884229231193.752	,1730884229231317.494	
1,N/A,KERNEL_AICORE,42,75,123.762,1730884229231317.514	,1730884229231441.276	
1,N/A,KERNEL_AICORE,42,76,124.082,1730884229231441.297	,1730884229231565.379	
1,N/A,KERNEL_AICORE,42,77,123.462,1730884229231565.399	,1730884229231688.861	
1,N/A,KERNEL_AICORE,42,78,121.622,1730884229231688.882	,1730884229231810.504	
1,N/A,KERNEL_AICORE,42,79,123.242,1730884229231810.524	,1730884229231933.766	
1,N/A,KERNEL_AICORE,42,80,123.502,1730884229231933.787	,1730884229232057.289	
1,N/A,KERNEL_AICORE,42,81,121.162,1730884229232057.309	,1730884229232178.471	
1,N/A,KERNEL_AICORE,42,82,121.902,1730884229232178.492	,1730884229232300.394	
1,N/A,KERNEL_AICORE,42,83,124.462,1730884229232300.414	,1730884229232424.876	
1,N/A,KERNEL_AICORE,42,84,124.282,1730884229232424.897	,1730884229232549.179	
1,N/A,KERNEL_AICORE,42,85,121.182,1730884229232549.219	,1730884229232670.401	
1,N/A,KERNEL_AICORE,42,86,124.262,1730884229232670.441	,1730884229232794.703	
1,N/A,KERNEL_AICORE,42,87,125.302,1730884229232794.724	,1730884229232920.026	
1,N/A,KERNEL_AICORE,42,88,122.902,1730884229232920.046	,1730884229233042.948	
1,N/A,EVENT_RECORD,42,89,0.02,1730884229233042.969	,1730884229233042.989	
1,N/A,KERNEL_AICORE,42,90,124.122,1730884229233108.570	,1730884229233232.692	
1,N/A,KERNEL_AICORE,42,91,125.822,1730884229233232.713	,1730884229233358.535	
