block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
0,cube0,351.149994,632070,0.000000,0.000000,38.878887,0.110719,0.002778,0.000008,344.608337,0.981371,0.001111,0.000003,0.000556,0.000002,0.006738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1,cube0,351.126099,632027,0.000000,0.000000,39.081665,0.111304,0.002778,0.000008,344.703888,0.981710,0.001111,0.000003,0.000556,0.000002,0.006830,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2,cube0,353.239990,635832,0.000000,0.000000,39.383335,0.111492,0.002778,0.000008,345.830566,0.979024,0.001111,0.000003,0.000556,0.000002,0.006834,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
3,cube0,351.200012,632160,0.000000,0.000000,39.085556,0.111291,0.002778,0.000008,343.882233,0.979164,0.001111,0.000003,0.000556,0.000002,0.007017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
4,cube0,352.947784,635306,0.000000,0.000000,39.400555,0.111633,0.002778,0.000008,345.732208,0.979556,0.001111,0.000003,0.000556,0.000002,0.006738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
