Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,KERNEL_AICORE,3,60,87.981,1731415464455864.724	,1731415464455952.705	
0,N/A,KERNEL_AICORE,3,61,88.561,1731415464455952.745	,1731415464456041.306	
0,N/A,KERNEL_AICORE,3,62,88.421,1731415464456041.347	,1731415464456129.768	
0,N/A,KERNEL_AICORE,3,63,88.421,1731415464456129.789	,1731415464456218.210	
0,N/A,KERNEL_AICORE,3,64,88.521,1731415464456218.231	,1731415464456306.752	
0,N/A,KERNEL_AICORE,3,65,88.581,1731415464456306.772	,1731415464456395.353	
0,N/A,KERNEL_AICORE,3,66,88.461,1731415464456395.374	,1731415464456483.835	
0,N/A,KERNEL_AICORE,3,67,88.501,1731415464456483.856	,1731415464456572.357	
0,N/A,EVENT_RECORD,3,68,0.0,1731415464456572.378	,1731415464456572.378	
0,N/A,KERNEL_AICORE,3,69,88.461,1731415464456647.379	,1731415464456735.840	
0,N/A,KERNEL_AICORE,3,70,88.981,1731415464456735.861	,1731415464456824.842	
0,N/A,KERNEL_AICORE,3,71,89.021,1731415464456824.863	,1731415464456913.884	
0,N/A,KERNEL_AICORE,3,72,88.601,1731415464456913.905	,1731415464457002.506	
0,N/A,KERNEL_AICORE,3,73,88.421,1731415464457002.526	,1731415464457090.947	
0,N/A,KERNEL_AICORE,3,74,89.281,1731415464457090.968	,1731415464457180.249	
0,N/A,KERNEL_AICORE,3,75,88.481,1731415464457180.270	,1731415464457268.751	
0,N/A,KERNEL_AICORE,3,76,88.661,1731415464457268.772	,1731415464457357.433	
0,N/A,KERNEL_AICORE,3,77,88.561,1731415464457357.473	,1731415464457446.034	
0,N/A,KERNEL_AICORE,3,78,88.741,1731415464457446.055	,1731415464457534.796	
0,N/A,KERNEL_AICORE,3,79,88.861,1731415464457534.817	,1731415464457623.678	
0,N/A,KERNEL_AICORE,3,80,88.701,1731415464457623.699	,1731415464457712.400	
0,N/A,KERNEL_AICORE,3,81,88.221,1731415464457712.440	,1731415464457800.661	
0,N/A,KERNEL_AICORE,3,82,88.241,1731415464457800.682	,1731415464457888.923	
0,N/A,KERNEL_AICORE,3,83,88.901,1731415464457888.944	,1731415464457977.845	
0,N/A,KERNEL_AICORE,3,84,88.901,1731415464457977.866	,1731415464458066.767	
0,N/A,KERNEL_AICORE,3,85,88.241,1731415464458066.788	,1731415464458155.029	
0,N/A,KERNEL_AICORE,3,86,89.281,1731415464458155.069	,1731415464458244.350	
0,N/A,KERNEL_AICORE,3,87,88.941,1731415464458244.371	,1731415464458333.312	
0,N/A,KERNEL_AICORE,3,88,90.181,1731415464458333.353	,1731415464458423.534	
0,N/A,EVENT_RECORD,3,89,0.02,1731415464458423.555	,1731415464458423.575	
