block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
0,cube0,352.789459,635021,0.000000,0.000000,38.936111,0.110366,0.002778,0.000008,346.156097,0.981197,0.001111,0.000003,0.000556,0.000002,0.006738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1,cube0,352.827209,635089,0.000000,0.000000,39.205555,0.111118,0.002778,0.000008,346.393890,0.981766,0.001111,0.000003,0.000556,0.000002,0.007021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2,cube0,354.305542,637750,0.000000,0.000000,39.138332,0.110465,0.002778,0.000008,347.009430,0.979407,0.001111,0.000003,0.000556,0.000002,0.006925,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
3,cube0,352.922791,635261,0.000000,0.000000,39.204445,0.111085,0.002778,0.000008,345.589996,0.979223,0.001111,0.000003,0.000556,0.000002,0.007017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
4,cube0,354.578339,638241,0.000000,0.000000,39.125557,0.110344,0.002778,0.000008,347.508331,0.980061,0.001111,0.000003,0.000556,0.000002,0.006738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
