block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,352.789459,635021,0.000000,276.811707,276.823547,0.011151,3,0.000008,202,0.981197,1,0.000003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,102404.375000,4.125000,102400.000000,100.000000,16.500000,0.030550,0.000000,0.000000,0.000000,0.000000,N/A,N/A,N/A,N/A,
1,cube0,352.827209,635089,0.000000,276.782074,276.794250,0.011150,3,0.000008,202,0.981766,1,0.000003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,102404.500000,4.125000,102400.000000,100.000000,16.500000,0.030547,0.000000,0.000000,0.000000,0.000000,N/A,N/A,N/A,N/A,
2,cube0,354.305542,637750,0.000000,275.627197,275.639313,0.011103,3,0.000008,202,0.979407,1,0.000003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,102404.500000,4.125000,102400.000000,100.000000,16.500000,0.030420,0.000000,0.000000,0.000000,0.000000,N/A,N/A,N/A,N/A,
3,cube0,352.922791,635261,0.000000,276.707123,276.718964,0.011147,3,0.000008,202,0.979223,1,0.000003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,102404.375000,4.125000,102400.000000,100.000000,16.500000,0.030539,0.000000,0.000000,0.000000,0.000000,N/A,N/A,N/A,N/A,
4,cube0,354.578339,638241,0.000000,275.415161,275.427277,0.011095,3,0.000008,202,0.980061,1,0.000003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,102404.500000,4.125000,102400.000000,100.000000,16.500000,0.030396,0.000000,0.000000,0.000000,0.000000,N/A,N/A,N/A,N/A,
